What may be a problem with individual SI algorithm?	Therefore, one solution is to apply hybrid SI algorithms to avoid this problem.	1
What is the advantage of recombinant DNA system?	Constant evolution of circulating influenza virus strains and the emergence of new strains diminishes the effectiveness of annual vaccines that rely on a match with circulating influenza strains.	0
What is the 5-year survival rate for colorectal cancer patients?	In the last few decades, Schiff bases and their complexes have become well known for their extensive biological potential.	0
What is the mortality rate of severe ARDS from human adenovirus type 55 (HAdV-55)?	METHODS: We conducted a prospective, single-center observational study of pneumonia with ARDS in immunocompetent adults admitted to our respiratory ICU.	0
On which system the reverse transcription and preamplification steps were performed?	We set up a retrospective study using nasal swabs collected by sentinel GPs from ILI patients in 2011 and 2012.	0
Is there a treatment?	Chikungunya: A Potentially Emerging Epidemic?	0
What is the main idea behind the proposed model?	The main idea of the proposed model, called FPASSA-ANFIS, is to improve the performance of ANFIS by determining the parameters of ANFIS using FPASSA.	1
What was the spotting concentration range for the capture antibodies?	The efficacy of the spotting concentration of the capture antibodies was evaluated by virus culture detection, the proper spotting concentration was determined by a combination of minimized cross reaction and higher signal intensity.	1
What kind of immune responses are most effective in preventing PED virus?	Therfore enhancing intestinal mucosal immunity can elicit effective mucosal immune responses against PEDV infection [4] .	1
Where is MERS-CoV is enzootic in DC?	MERS-CoV is enzootic in DC across the Arabian Peninsula and in parts of Africa, causing mild upper respiratory tract illness in its camel reservoir and sporadic, but relatively rare human infections.	1
Which viral vaccine delivery vector was first licensed?	Recently, these vaccines have been evaluated as delivery vectors for heterologous antigens, as a means of simultaneous vaccination against two pathogens.	0
What ion channel is essential for 3a-mediated IL-1Beta secretion?	However, the mechanism by which severe acute respiratory syndrome coronavirus (SARS-CoV) activates the NLRP3 inflammasome remains unknown.	0
What   has prevented worldwide spread of MERS-COV?	Very early in the MERS outbreak, some animals were highly regarded as either the reservoir or intermediate host(s) of MERS-CoV with three of the first five cases having contact with DCs [73, 113, 114] .	1
Why were civets proposed to be an intermediate host of the bat-CoVs, capable of spreading SARS CoV to humans?	It was proposed that the S gene from bat-derived CoV, unlike that from human patients-or civetsderived viruses, was unable to use human ACE2 as a receptor for entry into human cells [10, 11] .	1
When was the novel Coronavirus first reported?	Identification of COVID-19 Can be Quicker through Artificial Intelligence framework using a Mobile Phone-Based Survey in the Populations when Cities/Towns Are Under Quarantine  https://doi.org/10.1017/ice.2020.61  SHA: 83c96f2a481be06a5c58552cbad2ca67ce789dc2  Authors: Vazquez, Arni S.R.	0
What non-structural proteins are coded by Rotavirus?	Due to the anthropical activities, these animals changed their natural habitat and adapted to urbanized environments, thus representing risks to human and animal health.	0
What is the structure of the pestivirus?	Here, a strategy to facilitate manipulation and rescue of classical swine fever viruses (CSFVs) from full-length cDNAs present within bacterial artificial chromosomes (BACs) is described.	0
What are alphaviruses?	Constant evolution of circulating influenza virus strains and the emergence of new strains diminishes the effectiveness of annual vaccines that rely on a match with circulating influenza strains.	0
Which is the source animal for the MERS-COV?	Dromedary camels are the major animal source of MERS-CoV transmission to humans.	1
Why are antibody epitope based peptide vaccines are no longer an active research area?	This review will focus on the unique properties of the filamentous bacteriophage and highlight its diverse applications in current research.	0
What was the result of the rAd5-HA testing?	The vaccine was well tolerated and induced seroconversion with the intranasal administration had a higher conversion rate and higher geometric meant HI titers [41] .	1
Where is this  especially evident?	The current understanding on viral-induced exacerbations is that viral infection increases airway inflammation which aggravates disease symptoms.	0
What is the  the rate of general transmission, even in outbreaks?	The case first to be publicly reported was from Jeddah, in the Kingdom of Saudi Arabia (KSA).	0
What is the effect of intranasal Zanamivir on laboratory confirmed infleunza infection?	Thus, the combination of the specific anti-influenza drug Zanamivir together with carrageenan in a formulation suitable for intranasal application was evaluated in-vitro and in-vivo.	0
What is the median time to death in case of progressive illness?	The case first to be publicly reported was from Jeddah, in the Kingdom of Saudi Arabia (KSA).	0
